sigmoid,1,1,0.01,1,0.39059126377105713
sigmoid,1,1,0.01,41,0.168521910905838
sigmoid,1,1,0.01,81,0.19365008175373077
sigmoid,1,1,0.01,121,0.029359593987464905
sigmoid,1,1,0.31,1,0.3561972379684448
sigmoid,1,1,0.31,41,0.04649913311004639
sigmoid,1,1,0.31,81,0.026017308235168457
sigmoid,1,1,0.31,121,0.357247531414032
sigmoid,1,1,0.61,1,0.01779964566230774
sigmoid,1,1,0.61,41,0.034821927547454834
sigmoid,1,1,0.61,81,0.09181448072195053
sigmoid,1,1,0.61,121,0.05037079006433487
sigmoid,1,1,0.9099999999999999,1,0.044880568981170654
sigmoid,1,1,0.9099999999999999,41,0.04740999639034271
sigmoid,1,1,0.9099999999999999,81,0.0010356307029724121
sigmoid,1,1,0.9099999999999999,121,0.01882779598236084
sigmoid,1,101,0.01,1,0.019363582134246826
sigmoid,1,101,0.01,41,0.12433099746704102
sigmoid,1,101,0.01,81,0.14445170760154724
sigmoid,1,101,0.01,121,0.27786949276924133
sigmoid,1,101,0.31,1,0.031217634677886963
sigmoid,1,101,0.31,41,0.005973652005195618
sigmoid,1,101,0.31,81,0.02314135432243347
sigmoid,1,101,0.31,121,0.03782850503921509
sigmoid,1,101,0.61,1,0.03386464715003967
sigmoid,1,101,0.61,41,0.02336496114730835
sigmoid,1,101,0.61,81,0.0016911029815673828
sigmoid,1,101,0.61,121,0.037571460008621216
sigmoid,1,101,0.9099999999999999,1,0.14256611466407776
sigmoid,1,101,0.9099999999999999,41,0.001756470650434494
sigmoid,1,101,0.9099999999999999,81,0.00973522663116455
sigmoid,1,101,0.9099999999999999,121,0.03517812490463257
sigmoid,1,201,0.01,1,0.22341591119766235
sigmoid,1,201,0.01,41,0.17368566989898682
sigmoid,1,201,0.01,81,0.005648016929626465
sigmoid,1,201,0.01,121,0.06225830316543579
sigmoid,1,201,0.31,1,0.01413661241531372
sigmoid,1,201,0.31,41,0.016784563660621643
sigmoid,1,201,0.31,81,0.39622288942337036
sigmoid,1,201,0.31,121,0.02167975902557373
sigmoid,1,201,0.61,1,0.09194445610046387
sigmoid,1,201,0.61,41,0.02725731022655964
sigmoid,1,201,0.61,81,0.00626605749130249
sigmoid,1,201,0.61,121,0.035186320543289185
sigmoid,1,201,0.9099999999999999,1,0.008992016315460205
sigmoid,1,201,0.9099999999999999,41,0.017947718501091003
sigmoid,1,201,0.9099999999999999,81,0.029937490820884705
sigmoid,1,201,0.9099999999999999,121,0.0007756352424621582
sigmoid,1,301,0.01,1,0.1276509165763855
sigmoid,1,301,0.01,41,0.2737044095993042
sigmoid,1,301,0.01,81,0.010173022747039795
sigmoid,1,301,0.01,121,0.08074730634689331
sigmoid,1,301,0.31,1,0.11030274629592896
sigmoid,1,301,0.31,41,0.0035035908222198486
sigmoid,1,301,0.31,81,0.00380021333694458
sigmoid,1,301,0.31,121,0.020433887839317322
sigmoid,1,301,0.61,1,0.11377476155757904
sigmoid,1,301,0.61,41,0.0022706910967826843
sigmoid,1,301,0.61,81,0.015980733558535576
sigmoid,1,301,0.61,121,0.008358359336853027
sigmoid,1,301,0.9099999999999999,1,0.22912022471427917
sigmoid,1,301,0.9099999999999999,41,0.015257596969604492
sigmoid,1,301,0.9099999999999999,81,0.0011554770171642303
sigmoid,1,301,0.9099999999999999,121,0.006397902965545654
sigmoid,101,1,0.01,1,3.506568670272827
sigmoid,101,1,0.01,41,5.660824298858643
sigmoid,101,1,0.01,81,4.881622314453125
sigmoid,101,1,0.01,121,5.462434768676758
sigmoid,101,1,0.31,1,2.3671295642852783
sigmoid,101,1,0.31,41,5.542359352111816
sigmoid,101,1,0.31,81,1.8959946632385254
sigmoid,101,1,0.31,121,5.8021745681762695
sigmoid,101,1,0.61,1,3.5838685035705566
sigmoid,101,1,0.61,41,5.67116117477417
sigmoid,101,1,0.61,81,1.752954125404358
sigmoid,101,1,0.61,121,3.057370901107788
sigmoid,101,1,0.9099999999999999,1,3.089690923690796
sigmoid,101,1,0.9099999999999999,41,1.8582019805908203
sigmoid,101,1,0.9099999999999999,81,2.805543899536133
sigmoid,101,1,0.9099999999999999,121,5.555336952209473
sigmoid,101,101,0.01,1,3.111759901046753
sigmoid,101,101,0.01,41,1.6443792581558228
sigmoid,101,101,0.01,81,1.6784831285476685
sigmoid,101,101,0.01,121,5.309067249298096
sigmoid,101,101,0.31,1,2.239727020263672
sigmoid,101,101,0.31,41,1.0812287330627441
sigmoid,101,101,0.31,81,0.7728949189186096
sigmoid,101,101,0.31,121,0.93586266040802
sigmoid,101,101,0.61,1,1.2289519309997559
sigmoid,101,101,0.61,41,1.0564216375350952
sigmoid,101,101,0.61,81,1.3998022079467773
sigmoid,101,101,0.61,121,1.0262720584869385
sigmoid,101,101,0.9099999999999999,1,1.0196382999420166
sigmoid,101,101,0.9099999999999999,41,1.3600928783416748
sigmoid,101,101,0.9099999999999999,81,0.7868660688400269
sigmoid,101,101,0.9099999999999999,121,1.3727103471755981
sigmoid,101,201,0.01,1,3.2798516750335693
sigmoid,101,201,0.01,41,5.634716033935547
sigmoid,101,201,0.01,81,4.634594917297363
sigmoid,101,201,0.01,121,1.5109390020370483
sigmoid,101,201,0.31,1,1.4560915231704712
sigmoid,101,201,0.31,41,1.0738375186920166
sigmoid,101,201,0.31,81,1.1984856128692627
sigmoid,101,201,0.31,121,0.814125657081604
sigmoid,101,201,0.61,1,1.0786795616149902
sigmoid,101,201,0.61,41,1.0569175481796265
sigmoid,101,201,0.61,81,0.7919957041740417
sigmoid,101,201,0.61,121,5.7466654777526855
sigmoid,101,201,0.9099999999999999,1,1.0024428367614746
sigmoid,101,201,0.9099999999999999,41,0.7929242253303528
sigmoid,101,201,0.9099999999999999,81,0.8049706816673279
sigmoid,101,201,0.9099999999999999,121,0.7580866813659668
sigmoid,101,301,0.01,1,2.8137013912200928
sigmoid,101,301,0.01,41,1.5362884998321533
sigmoid,101,301,0.01,81,1.4236259460449219
sigmoid,101,301,0.01,121,1.7373592853546143
sigmoid,101,301,0.31,1,1.2296348810195923
sigmoid,101,301,0.31,41,5.345860481262207
sigmoid,101,301,0.31,81,0.9514453411102295
sigmoid,101,301,0.31,121,1.1139864921569824
sigmoid,101,301,0.61,1,1.5777846574783325
sigmoid,101,301,0.61,41,1.0510042905807495
sigmoid,101,301,0.61,81,6.142673969268799
sigmoid,101,301,0.61,121,1.1610606908798218
sigmoid,101,301,0.9099999999999999,1,1.2722755670547485
sigmoid,101,301,0.9099999999999999,41,1.0181373357772827
sigmoid,101,301,0.9099999999999999,81,0.7089807391166687
sigmoid,101,301,0.9099999999999999,121,0.6972099542617798
sigmoid,201,1,0.01,1,4.68803071975708
sigmoid,201,1,0.01,41,5.718376159667969
sigmoid,201,1,0.01,81,8.3129243850708
sigmoid,201,1,0.01,121,4.96537971496582
sigmoid,201,1,0.31,1,4.807387828826904
sigmoid,201,1,0.31,41,8.40052604675293
sigmoid,201,1,0.31,81,4.7383904457092285
sigmoid,201,1,0.31,121,8.150813102722168
sigmoid,201,1,0.61,1,4.904514312744141
sigmoid,201,1,0.61,41,4.197355270385742
sigmoid,201,1,0.61,81,8.610353469848633
sigmoid,201,1,0.61,121,7.954257965087891
sigmoid,201,1,0.9099999999999999,1,5.393610954284668
sigmoid,201,1,0.9099999999999999,41,3.706407308578491
sigmoid,201,1,0.9099999999999999,81,8.149811744689941
sigmoid,201,1,0.9099999999999999,121,5.549427509307861
sigmoid,201,101,0.01,1,5.6574225425720215
sigmoid,201,101,0.01,41,2.818119764328003
sigmoid,201,101,0.01,81,8.33984375
sigmoid,201,101,0.01,121,2.049874782562256
sigmoid,201,101,0.31,1,3.6867618560791016
sigmoid,201,101,0.31,41,2.1595563888549805
sigmoid,201,101,0.31,81,1.7365354299545288
sigmoid,201,101,0.31,121,1.6119894981384277
sigmoid,201,101,0.61,1,4.175549507141113
sigmoid,201,101,0.61,41,1.6325081586837769
sigmoid,201,101,0.61,81,1.4043233394622803
sigmoid,201,101,0.61,121,1.4486769437789917
sigmoid,201,101,0.9099999999999999,1,2.122162103652954
sigmoid,201,101,0.9099999999999999,41,2.073300838470459
sigmoid,201,101,0.9099999999999999,81,1.7068393230438232
sigmoid,201,101,0.9099999999999999,121,1.5036371946334839
sigmoid,201,201,0.01,1,4.628731727600098
sigmoid,201,201,0.01,41,2.959240436553955
sigmoid,201,201,0.01,81,2.2604475021362305
sigmoid,201,201,0.01,121,2.3880999088287354
sigmoid,201,201,0.31,1,2.092104911804199
sigmoid,201,201,0.31,41,1.468151330947876
sigmoid,201,201,0.31,81,2.146048069000244
sigmoid,201,201,0.31,121,1.2764859199523926
sigmoid,201,201,0.61,1,2.0187036991119385
sigmoid,201,201,0.61,41,1.6423953771591187
sigmoid,201,201,0.61,81,1.4248055219650269
sigmoid,201,201,0.61,121,1.3722383975982666
sigmoid,201,201,0.9099999999999999,1,1.862790584564209
sigmoid,201,201,0.9099999999999999,41,1.3523370027542114
sigmoid,201,201,0.9099999999999999,81,1.5599429607391357
sigmoid,201,201,0.9099999999999999,121,1.1942179203033447
sigmoid,201,301,0.01,1,3.986175060272217
sigmoid,201,301,0.01,41,2.2080435752868652
sigmoid,201,301,0.01,81,8.189467430114746
sigmoid,201,301,0.01,121,2.327882766723633
sigmoid,201,301,0.31,1,1.9090464115142822
sigmoid,201,301,0.31,41,2.4451725482940674
sigmoid,201,301,0.31,81,8.566641807556152
sigmoid,201,301,0.31,121,1.5500986576080322
sigmoid,201,301,0.61,1,1.7841581106185913
sigmoid,201,301,0.61,41,1.6312593221664429
sigmoid,201,301,0.61,81,1.3884437084197998
sigmoid,201,301,0.61,121,1.2814232110977173
sigmoid,201,301,0.9099999999999999,1,1.797576665878296
sigmoid,201,301,0.9099999999999999,41,2.0556671619415283
sigmoid,201,301,0.9099999999999999,81,1.2517107725143433
sigmoid,201,301,0.9099999999999999,121,1.1874765157699585
sigmoid,301,1,0.01,1,4.695251941680908
sigmoid,301,1,0.01,41,8.004980087280273
sigmoid,301,1,0.01,81,4.659300804138184
sigmoid,301,1,0.01,121,2.9011306762695312
sigmoid,301,1,0.31,1,6.32609748840332
sigmoid,301,1,0.31,41,8.059577941894531
sigmoid,301,1,0.31,81,8.469311714172363
sigmoid,301,1,0.31,121,8.32359790802002
sigmoid,301,1,0.61,1,5.0697479248046875
sigmoid,301,1,0.61,41,6.981785774230957
sigmoid,301,1,0.61,81,8.458663940429688
sigmoid,301,1,0.61,121,5.161576747894287
sigmoid,301,1,0.9099999999999999,1,5.002965450286865
sigmoid,301,1,0.9099999999999999,41,4.8391008377075195
sigmoid,301,1,0.9099999999999999,81,8.292895317077637
sigmoid,301,1,0.9099999999999999,121,7.980742454528809
sigmoid,301,101,0.01,1,5.75483512878418
sigmoid,301,101,0.01,41,3.685058832168579
sigmoid,301,101,0.01,81,3.314976215362549
sigmoid,301,101,0.01,121,9.298096656799316
sigmoid,301,101,0.31,1,3.5052311420440674
sigmoid,301,101,0.31,41,2.092501163482666
sigmoid,301,101,0.31,81,1.6186426877975464
sigmoid,301,101,0.31,121,1.5865238904953003
sigmoid,301,101,0.61,1,3.221872568130493
sigmoid,301,101,0.61,41,2.1767122745513916
sigmoid,301,101,0.61,81,1.527817964553833
sigmoid,301,101,0.61,121,1.4225287437438965
sigmoid,301,101,0.9099999999999999,1,2.3298158645629883
sigmoid,301,101,0.9099999999999999,41,1.7539541721343994
sigmoid,301,101,0.9099999999999999,81,1.4616183042526245
sigmoid,301,101,0.9099999999999999,121,8.891977310180664
sigmoid,301,201,0.01,1,4.85251522064209
sigmoid,301,201,0.01,41,8.207709312438965
sigmoid,301,201,0.01,81,2.058950901031494
sigmoid,301,201,0.01,121,2.692416191101074
sigmoid,301,201,0.31,1,2.825563669204712
sigmoid,301,201,0.31,41,2.3088459968566895
sigmoid,301,201,0.31,81,1.917083740234375
sigmoid,301,201,0.31,121,2.1906423568725586
sigmoid,301,201,0.61,1,1.936875581741333
sigmoid,301,201,0.61,41,1.9432010650634766
sigmoid,301,201,0.61,81,1.9132435321807861
sigmoid,301,201,0.61,121,1.743143081665039
sigmoid,301,201,0.9099999999999999,1,2.0019423961639404
sigmoid,301,201,0.9099999999999999,41,1.661597728729248
sigmoid,301,201,0.9099999999999999,81,1.3888287544250488
sigmoid,301,201,0.9099999999999999,121,1.4636151790618896
sigmoid,301,301,0.01,1,4.6836981773376465
sigmoid,301,301,0.01,41,8.178905487060547
sigmoid,301,301,0.01,81,9.176010131835938
sigmoid,301,301,0.01,121,8.945474624633789
sigmoid,301,301,0.31,1,2.1694555282592773
sigmoid,301,301,0.31,41,1.8907558917999268
sigmoid,301,301,0.31,81,1.7381844520568848
sigmoid,301,301,0.31,121,2.3877413272857666
sigmoid,301,301,0.61,1,3.3361239433288574
sigmoid,301,301,0.61,41,1.2636443376541138
sigmoid,301,301,0.61,81,1.6094951629638672
sigmoid,301,301,0.61,121,1.2078245878219604
sigmoid,301,301,0.9099999999999999,1,2.231325387954712
sigmoid,301,301,0.9099999999999999,41,1.5612176656723022
sigmoid,301,301,0.9099999999999999,81,1.571592092514038
sigmoid,301,301,0.9099999999999999,121,1.1435117721557617
relu,1,1,0.01,1,0.018485993146896362
relu,1,1,0.01,41,0.6620604395866394
relu,1,1,0.01,81,0.7890626192092896
relu,1,1,0.01,121,0.992952823638916
relu,1,1,0.31,1,0.001950681209564209
relu,1,1,0.31,41,0.05829474329948425
relu,1,1,0.31,81,0.4777243733406067
relu,1,1,0.31,121,0.004530131816864014
relu,1,1,0.61,1,0.9377585649490356
relu,1,1,0.61,41,0.9656003713607788
relu,1,1,0.61,81,0.8898451328277588
relu,1,1,0.61,121,0.9760771989822388
relu,1,1,0.9099999999999999,1,0.3096490502357483
relu,1,1,0.9099999999999999,41,0.35504385828971863
relu,1,1,0.9099999999999999,81,0.47556594014167786
relu,1,1,0.9099999999999999,121,0.9718154668807983
relu,1,101,0.01,1,0.34604308009147644
relu,1,101,0.01,41,0.6018717288970947
relu,1,101,0.01,81,0.6277601718902588
relu,1,101,0.01,121,0.2896369993686676
relu,1,101,0.31,1,0.5540334582328796
relu,1,101,0.31,41,0.41658636927604675
relu,1,101,0.31,81,0.6624305248260498
relu,1,101,0.31,121,0.7820122241973877
relu,1,101,0.61,1,0.6433433294296265
relu,1,101,0.61,41,0.888459324836731
relu,1,101,0.61,81,0.4741341471672058
relu,1,101,0.61,121,0.1404854655265808
relu,1,101,0.9099999999999999,1,0.9991349577903748
relu,1,101,0.9099999999999999,41,0.9984692335128784
relu,1,101,0.9099999999999999,81,0.0020230114459991455
relu,1,101,0.9099999999999999,121,0.9969304800033569
relu,1,201,0.01,1,0.7091262340545654
relu,1,201,0.01,41,0.07856506109237671
relu,1,201,0.01,81,0.12802255153656006
relu,1,201,0.01,121,0.6936968564987183
relu,1,201,0.31,1,0.38316667079925537
relu,1,201,0.31,41,0.0002975165843963623
relu,1,201,0.31,81,0.2894114553928375
relu,1,201,0.31,121,0.9571917057037354
relu,1,201,0.61,1,0.08236348628997803
relu,1,201,0.61,41,0.25075477361679077
relu,1,201,0.61,81,0.6284175515174866
relu,1,201,0.61,121,0.1715710163116455
relu,1,201,0.9099999999999999,1,0.39807629585266113
relu,1,201,0.9099999999999999,41,0.01596495509147644
relu,1,201,0.9099999999999999,81,0.9240825772285461
relu,1,201,0.9099999999999999,121,0.20243892073631287
relu,1,301,0.01,1,0.15172520279884338
relu,1,301,0.01,41,0.8056209087371826
relu,1,301,0.01,81,0.040348947048187256
relu,1,301,0.01,121,0.9959129095077515
relu,1,301,0.31,1,0.2538517117500305
relu,1,301,0.31,41,0.9900730848312378
relu,1,301,0.31,81,0.8496220111846924
relu,1,301,0.31,121,0.5726813077926636
relu,1,301,0.61,1,0.11857488751411438
relu,1,301,0.61,41,0.25466740131378174
relu,1,301,0.61,81,0.9559015035629272
relu,1,301,0.61,121,0.013413786888122559
relu,1,301,0.9099999999999999,1,0.07689717411994934
relu,1,301,0.9099999999999999,41,0.16036802530288696
relu,1,301,0.9099999999999999,81,0.04343804717063904
relu,1,301,0.9099999999999999,121,0.5050759315490723
relu,101,1,0.01,1,2.8156697750091553
relu,101,1,0.01,41,5.721976280212402
relu,101,1,0.01,81,5.717312812805176
relu,101,1,0.01,121,5.416537284851074
relu,101,1,0.31,1,5.43743371963501
relu,101,1,0.31,41,5.383694648742676
relu,101,1,0.31,81,5.643396854400635
relu,101,1,0.31,121,5.0362958908081055
relu,101,1,0.61,1,5.445857048034668
relu,101,1,0.61,41,5.6486735343933105
relu,101,1,0.61,81,5.304931163787842
relu,101,1,0.61,121,5.5699591636657715
relu,101,1,0.9099999999999999,1,5.494991302490234
relu,101,1,0.9099999999999999,41,5.123006343841553
relu,101,1,0.9099999999999999,81,5.42470121383667
relu,101,1,0.9099999999999999,121,5.747997283935547
relu,101,101,0.01,1,5.596076488494873
relu,101,101,0.01,41,5.867428779602051
relu,101,101,0.01,81,5.005674839019775
relu,101,101,0.01,121,1.218096137046814
relu,101,101,0.31,1,6.138576984405518
relu,101,101,0.31,41,5.683409690856934
relu,101,101,0.31,81,5.469624042510986
relu,101,101,0.31,121,5.8856353759765625
relu,101,101,0.61,1,3.2916715145111084
relu,101,101,0.61,41,5.270803928375244
relu,101,101,0.61,81,5.9410552978515625
relu,101,101,0.61,121,5.684573173522949
relu,101,101,0.9099999999999999,1,5.66001033782959
relu,101,101,0.9099999999999999,41,6.071479797363281
relu,101,101,0.9099999999999999,81,5.462965488433838
relu,101,101,0.9099999999999999,121,5.016857147216797
relu,101,201,0.01,1,1.3991875648498535
relu,101,201,0.01,41,1.1835635900497437
relu,101,201,0.01,81,5.315059185028076
relu,101,201,0.01,121,1.8150020837783813
relu,101,201,0.31,1,5.095091342926025
relu,101,201,0.31,41,5.513424873352051
relu,101,201,0.31,81,4.953213691711426
relu,101,201,0.31,121,4.991698265075684
relu,101,201,0.61,1,3.2538723945617676
relu,101,201,0.61,41,5.406497955322266
relu,101,201,0.61,81,5.4693498611450195
relu,101,201,0.61,121,4.9910430908203125
relu,101,201,0.9099999999999999,1,1.3075119256973267
relu,101,201,0.9099999999999999,41,5.310392379760742
relu,101,201,0.9099999999999999,81,5.243590354919434
relu,101,201,0.9099999999999999,121,5.0699896812438965
relu,101,301,0.01,1,1.9479382038116455
relu,101,301,0.01,41,5.492687225341797
relu,101,301,0.01,81,1.4481256008148193
relu,101,301,0.01,121,1.4999035596847534
relu,101,301,0.31,1,1.9623311758041382
relu,101,301,0.31,41,5.3055338859558105
relu,101,301,0.31,81,5.757770538330078
relu,101,301,0.31,121,5.130155086517334
relu,101,301,0.61,1,2.2085609436035156
relu,101,301,0.61,41,5.574769020080566
relu,101,301,0.61,81,6.0817155838012695
relu,101,301,0.61,121,5.14727258682251
relu,101,301,0.9099999999999999,1,6.13236141204834
relu,101,301,0.9099999999999999,41,6.252366065979004
relu,101,301,0.9099999999999999,81,5.610020637512207
relu,101,301,0.9099999999999999,121,5.458856105804443
relu,201,1,0.01,1,19.561098098754883
relu,201,1,0.01,41,8.55884838104248
relu,201,1,0.01,81,8.652547836303711
relu,201,1,0.01,121,7.961889743804932
relu,201,1,0.31,1,8.75774097442627
relu,201,1,0.31,41,8.535429000854492
relu,201,1,0.31,81,8.23742389678955
relu,201,1,0.31,121,8.396400451660156
relu,201,1,0.61,1,8.369871139526367
relu,201,1,0.61,41,8.833477020263672
relu,201,1,0.61,81,8.104012489318848
relu,201,1,0.61,121,8.186161994934082
relu,201,1,0.9099999999999999,1,5.3987860679626465
relu,201,1,0.9099999999999999,41,8.467389106750488
relu,201,1,0.9099999999999999,81,8.955148696899414
relu,201,1,0.9099999999999999,121,8.35068416595459
relu,201,101,0.01,1,8.780791282653809
relu,201,101,0.01,41,8.623430252075195
relu,201,101,0.01,81,8.729037284851074
relu,201,101,0.01,121,8.4430570602417
relu,201,101,0.31,1,4.78773307800293
relu,201,101,0.31,41,8.569784164428711
relu,201,101,0.31,81,8.53095531463623
relu,201,101,0.31,121,8.510272979736328
relu,201,101,0.61,1,8.218680381774902
relu,201,101,0.61,41,8.284431457519531
relu,201,101,0.61,81,8.561288833618164
relu,201,101,0.61,121,8.275504112243652
relu,201,101,0.9099999999999999,1,8.275373458862305
relu,201,101,0.9099999999999999,41,8.22098445892334
relu,201,101,0.9099999999999999,81,8.078368186950684
relu,201,101,0.9099999999999999,121,8.80333137512207
relu,201,201,0.01,1,3.126455307006836
relu,201,201,0.01,41,8.249731063842773
relu,201,201,0.01,81,2.595757246017456
relu,201,201,0.01,121,8.788396835327148
relu,201,201,0.31,1,8.698686599731445
relu,201,201,0.31,41,8.39614200592041
relu,201,201,0.31,81,8.298561096191406
relu,201,201,0.31,121,8.435945510864258
relu,201,201,0.61,1,7.801298141479492
relu,201,201,0.61,41,7.99206018447876
relu,201,201,0.61,81,8.307927131652832
relu,201,201,0.61,121,8.723579406738281
relu,201,201,0.9099999999999999,1,8.37414264678955
relu,201,201,0.9099999999999999,41,8.145158767700195
relu,201,201,0.9099999999999999,81,8.174112319946289
relu,201,201,0.9099999999999999,121,8.614259719848633
relu,201,301,0.01,1,3.125527858734131
relu,201,301,0.01,41,1.4015122652053833
relu,201,301,0.01,81,8.750396728515625
relu,201,301,0.01,121,8.14738655090332
relu,201,301,0.31,1,2.1235857009887695
relu,201,301,0.31,41,8.525242805480957
relu,201,301,0.31,81,9.024431228637695
relu,201,301,0.31,121,8.06926155090332
relu,201,301,0.61,1,2.156245470046997
relu,201,301,0.61,41,7.873849868774414
relu,201,301,0.61,81,8.455870628356934
relu,201,301,0.61,121,8.478226661682129
relu,201,301,0.9099999999999999,1,9.000727653503418
relu,201,301,0.9099999999999999,41,8.57917594909668
relu,201,301,0.9099999999999999,81,8.783914566040039
relu,201,301,0.9099999999999999,121,8.39344596862793
relu,301,1,0.01,1,10.271212577819824
relu,301,1,0.01,41,6.785647869110107
relu,301,1,0.01,81,8.982406616210938
relu,301,1,0.01,121,8.531335830688477
relu,301,1,0.31,1,4.922117710113525
relu,301,1,0.31,41,9.034500122070312
relu,301,1,0.31,81,8.596855163574219
relu,301,1,0.31,121,8.275418281555176
relu,301,1,0.61,1,4.695298671722412
relu,301,1,0.61,41,9.001036643981934
relu,301,1,0.61,81,8.537487030029297
relu,301,1,0.61,121,8.427002906799316
relu,301,1,0.9099999999999999,1,5.147924423217773
relu,301,1,0.9099999999999999,41,7.980380535125732
relu,301,1,0.9099999999999999,81,8.634190559387207
relu,301,1,0.9099999999999999,121,8.698800086975098
relu,301,101,0.01,1,5.031501293182373
relu,301,101,0.01,41,1.8670482635498047
